DEBUG: General     , 1688682227334> LoggerManager.init                  > Initializing...
LOG  : General     , 1688682278577> Trousers_LeatherBlackTUCK: WaterResistance, 0
LOG  : General     , 1688682278577> Trousers_CamoDesert: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278577> Trousers_CamoDesert: ClothingItemExtra, Trousers_CamoDesertTUCK
LOG  : General     , 1688682278577> Trousers_CamoDesert: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278578> Trousers_CamoDesertTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278578> Trousers_CamoDesertTUCK: ClothingItemExtra, Trousers_CamoDesert
LOG  : General     , 1688682278578> Trousers_CamoDesertTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278578> Trousers_CamoDesertTUCK: Insulation, 0.30000001192092896
LOG  : General     , 1688682278579> Trousers_CamoDesertTUCK: WindResistance, 0.10000000149011612
LOG  : General     , 1688682278579> Trousers_CamoDesertTUCK: WaterResistance, 0
LOG  : General     , 1688682278579> Trousers_CamoGreen: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278579> Trousers_CamoGreen: ClothingItemExtra, Trousers_CamoGreenTUCK
LOG  : General     , 1688682278580> Trousers_CamoGreen: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278580> Trousers_CamoGreenTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278580> Trousers_CamoGreenTUCK: ClothingItemExtra, Trousers_CamoGreen
LOG  : General     , 1688682278580> Trousers_CamoGreenTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278580> Trousers_CamoGreenTUCK: Insulation, 0.44999998807907104
LOG  : General     , 1688682278581> Trousers_CamoGreenTUCK: WindResistance, 0.30000001192092896
LOG  : General     , 1688682278581> Trousers_CamoGreenTUCK: WaterResistance, 0.44999998807907104
LOG  : General     , 1688682278581> Trousers_CamoUrban: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278581> Trousers_CamoUrban: ClothingItemExtra, Trousers_CamoUrbanTUCK
LOG  : General     , 1688682278582> Trousers_CamoUrban: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278582> Trousers_CamoUrbanTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278582> Trousers_CamoUrbanTUCK: ClothingItemExtra, Trousers_CamoUrban
LOG  : General     , 1688682278582> Trousers_CamoUrbanTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278583> Trousers_CamoUrbanTUCK: Insulation, 0.6000000238418579
LOG  : General     , 1688682278583> Trousers_CamoUrbanTUCK: WindResistance, 0.30000001192092896
LOG  : General     , 1688682278583> Trousers_CamoUrbanTUCK: WaterResistance, 0.3499999940395355
LOG  : General     , 1688682278583> Trousers_Chef: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278584> Trousers_Chef: ClothingItemExtra, Trousers_ChefTUCK
LOG  : General     , 1688682278584> Trousers_Chef: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278585> Trousers_ChefTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278585> Trousers_ChefTUCK: ClothingItemExtra, Trousers_Chef
LOG  : General     , 1688682278585> Trousers_ChefTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278585> Trousers_ChefTUCK: Insulation, 0.4000000059604645
LOG  : General     , 1688682278585> Trousers_ChefTUCK: WindResistance, 0.10000000149011612
LOG  : General     , 1688682278585> Trousers_ChefTUCK: WaterResistance, 0
LOG  : General     , 1688682278586> Trousers_Denim: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278586> Trousers_Denim: ClothingItemExtra, Trousers_DenimTUCK
LOG  : General     , 1688682278586> Trousers_Denim: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278586> Trousers_DenimTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278587> Trousers_DenimTUCK: ClothingItemExtra, Trousers_Denim
LOG  : General     , 1688682278587> Trousers_DenimTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278587> Trousers_DenimTUCK: Insulation, 0.699999988079071
LOG  : General     , 1688682278587> Trousers_DenimTUCK: WindResistance, 0.550000011920929
LOG  : General     , 1688682278588> Trousers_DenimTUCK: WaterResistance, 0
LOG  : General     , 1688682278588> Trousers_Fireman: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278588> Trousers_Fireman: ClothingItemExtra, Trousers_FiremanTUCK
LOG  : General     , 1688682278588> Trousers_Fireman: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278589> Trousers_FiremanTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278589> Trousers_FiremanTUCK: ClothingItemExtra, Trousers_Fireman
LOG  : General     , 1688682278589> Trousers_FiremanTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278589> Trousers_FiremanTUCK: Insulation, 0.8500000238418579
LOG  : General     , 1688682278590> Trousers_FiremanTUCK: WindResistance, 0.8500000238418579
LOG  : General     , 1688682278590> Trousers_FiremanTUCK: WaterResistance, 0.800000011920929
LOG  : General     , 1688682278590> Trousers_JeanBaggy: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278590> Trousers_JeanBaggy: ClothingItemExtra, Trousers_JeanBaggyTUCK
LOG  : General     , 1688682278591> Trousers_JeanBaggy: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278591> Trousers_JeanBaggyTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278591> Trousers_JeanBaggyTUCK: ClothingItemExtra, Trousers_JeanBaggy
LOG  : General     , 1688682278591> Trousers_JeanBaggyTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278592> Trousers_JeanBaggyTUCK: Insulation, 0.6000000238418579
LOG  : General     , 1688682278592> Trousers_JeanBaggyTUCK: WindResistance, 0.6499999761581421
LOG  : General     , 1688682278592> Trousers_JeanBaggyTUCK: WaterResistance, 0
LOG  : General     , 1688682278592> Trousers_Padded: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278593> Trousers_Padded: ClothingItemExtra, Trousers_PaddedTUCK
LOG  : General     , 1688682278593> Trousers_Padded: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278593> Trousers_PaddedTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278593> Trousers_PaddedTUCK: ClothingItemExtra, Trousers_Padded
LOG  : General     , 1688682278593> Trousers_PaddedTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278594> Trousers_PaddedTUCK: Insulation, 1
LOG  : General     , 1688682278594> Trousers_PaddedTUCK: WindResistance, 1
LOG  : General     , 1688682278594> Trousers_PaddedTUCK: WaterResistance, 0.6000000238418579
LOG  : General     , 1688682278595> Trousers_Police: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278595> Trousers_Police: ClothingItemExtra, Trousers_PoliceTUCK
LOG  : General     , 1688682278595> Trousers_Police: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278595> Trousers_PoliceTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278595> Trousers_PoliceTUCK: ClothingItemExtra, Trousers_Police
LOG  : General     , 1688682278596> Trousers_PoliceTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278596> Trousers_PoliceTUCK: Insulation, 0.6000000238418579
LOG  : General     , 1688682278596> Trousers_PoliceTUCK: WindResistance, 0.30000001192092896
LOG  : General     , 1688682278596> Trousers_PoliceTUCK: WaterResistance, 0
LOG  : General     , 1688682278597> Trousers_PoliceGrey: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278597> Trousers_PoliceGrey: ClothingItemExtra, Trousers_PoliceGreyTUCK
LOG  : General     , 1688682278597> Trousers_PoliceGrey: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278597> Trousers_PoliceGreyTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278598> Trousers_PoliceGreyTUCK: ClothingItemExtra, Trousers_PoliceGrey
LOG  : General     , 1688682278598> Trousers_PoliceGreyTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278598> Trousers_PoliceGreyTUCK: Insulation, 0.550000011920929
LOG  : General     , 1688682278598> Trousers_PoliceGreyTUCK: WindResistance, 0.4000000059604645
LOG  : General     , 1688682278599> Trousers_PoliceGreyTUCK: WaterResistance, 0
LOG  : General     , 1688682278599> Trousers_PrisonGuard: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278599> Trousers_PrisonGuard: ClothingItemExtra, Trousers_PrisonGuardTUCK
LOG  : General     , 1688682278599> Trousers_PrisonGuard: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278600> Trousers_PrisonGuardTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278600> Trousers_PrisonGuardTUCK: ClothingItemExtra, Trousers_PrisonGuard
LOG  : General     , 1688682278600> Trousers_PrisonGuardTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278600> Trousers_PrisonGuardTUCK: Insulation, 0.5
LOG  : General     , 1688682278601> Trousers_PrisonGuardTUCK: WindResistance, 0.5
LOG  : General     , 1688682278601> Trousers_PrisonGuardTUCK: WaterResistance, 0
LOG  : General     , 1688682278601> Trousers_Ranger: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278601> Trousers_Ranger: ClothingItemExtra, Trousers_RangerTUCK
LOG  : General     , 1688682278602> Trousers_Ranger: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278602> Trousers_RangerTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278602> Trousers_RangerTUCK: ClothingItemExtra, Trousers_Ranger
LOG  : General     , 1688682278602> Trousers_RangerTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278603> Trousers_RangerTUCK: Insulation, 0.75
LOG  : General     , 1688682278603> Trousers_RangerTUCK: WindResistance, 0.75
LOG  : General     , 1688682278603> Trousers_RangerTUCK: WaterResistance, 0.3499999940395355
LOG  : General     , 1688682278603> Trousers_Scrubs: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278604> Trousers_Scrubs: ClothingItemExtra, Trousers_ScrubsTUCK
LOG  : General     , 1688682278604> Trousers_Scrubs: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278605> Trousers_ScrubsTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278605> Trousers_ScrubsTUCK: ClothingItemExtra, Trousers_Scrubs
LOG  : General     , 1688682278605> Trousers_ScrubsTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278605> Trousers_ScrubsTUCK: Insulation, 0.20000000298023224
LOG  : General     , 1688682278606> Trousers_ScrubsTUCK: WindResistance, 0.10000000149011612
LOG  : General     , 1688682278606> Trousers_ScrubsTUCK: WaterResistance, 0
LOG  : General     , 1688682278606> Trousers_Suit: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278606> Trousers_Suit: ClothingItemExtra, Trousers_SuitTUCK
LOG  : General     , 1688682278607> Trousers_Suit: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278607> Trousers_SuitTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278607> Trousers_SuitTUCK: ClothingItemExtra, Trousers_Suit
LOG  : General     , 1688682278607> Trousers_SuitTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278608> Trousers_SuitTUCK: Insulation, 0.4000000059604645
LOG  : General     , 1688682278608> Trousers_SuitTUCK: WindResistance, 0.20000000298023224
LOG  : General     , 1688682278608> Trousers_SuitTUCK: WaterResistance, 0
LOG  : General     , 1688682278608> Trousers_SuitWhite: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278609> Trousers_SuitWhite: ClothingItemExtra, Trousers_SuitWhiteTUCK
LOG  : General     , 1688682278609> Trousers_SuitWhite: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278609> Trousers_SuitWhiteTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278609> Trousers_SuitWhiteTUCK: ClothingItemExtra, Trousers_SuitWhite
LOG  : General     , 1688682278610> Trousers_SuitWhiteTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278610> Trousers_SuitWhiteTUCK: Insulation, 0.4000000059604645
LOG  : General     , 1688682278610> Trousers_SuitWhiteTUCK: WindResistance, 0.44999998807907104
LOG  : General     , 1688682278610> Trousers_SuitWhiteTUCK: WaterResistance, 0
LOG  : General     , 1688682278611> Trousers_WhiteTINT: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278611> Trousers_WhiteTINT: ClothingItemExtra, Trousers_WhiteTINTTUCK
LOG  : General     , 1688682278611> Trousers_WhiteTINT: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278611> Trousers_WhiteTINTTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278612> Trousers_WhiteTINTTUCK: ClothingItemExtra, Trousers_WhiteTINT
LOG  : General     , 1688682278612> Trousers_WhiteTINTTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278612> Trousers_WhiteTINTTUCK: Insulation, 0.550000011920929
LOG  : General     , 1688682278612> Trousers_WhiteTINTTUCK: WindResistance, 0.30000001192092896
LOG  : General     , 1688682278613> Trousers_WhiteTINTTUCK: WaterResistance, 0
LOG  : General     , 1688682278613> Trousers_ArmyService: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278613> Trousers_ArmyService: ClothingItemExtra, Trousers_ArmyServiceTUCK
LOG  : General     , 1688682278613> Trousers_ArmyService: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278613> Trousers_ArmyServiceTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278613> Trousers_ArmyServiceTUCK: ClothingItemExtra, Trousers_ArmyService
LOG  : General     , 1688682278614> Trousers_ArmyServiceTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278614> Trousers_ArmyServiceTUCK: Insulation, 0.699999988079071
LOG  : General     , 1688682278614> Trousers_ArmyServiceTUCK: WindResistance, 0.44999998807907104
LOG  : General     , 1688682278614> Trousers_ArmyServiceTUCK: WaterResistance, 0
LOG  : General     , 1688682278615> Trousers_Black: ClothingItemExtraOption, TuckIn
LOG  : General     , 1688682278615> Trousers_Black: ClothingItemExtra, Trousers_BlackTUCK
LOG  : General     , 1688682278615> Trousers_Black: clothingExtraSubmenu, TuckOut
LOG  : General     , 1688682278615> Trousers_BlackTUCK: ClothingItemExtraOption, TuckOut
LOG  : General     , 1688682278615> Trousers_BlackTUCK: ClothingItemExtra, Trousers_Black
LOG  : General     , 1688682278615> Trousers_BlackTUCK: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278617> Trousers_BlackTUCK: Insulation, 0.5
LOG  : General     , 1688682278617> Trousers_BlackTUCK: WindResistance, 0.5
LOG  : General     , 1688682278617> Trousers_BlackTUCK: WaterResistance, 0
LOG  : General     , 1688682278617> Trousers_NavyBlue: ClothingItemExtraOption, TuckIn;TuckOut
LOG  : General     , 1688682278618> Trousers_NavyBlue: ClothingItemExtra, Trousers_NavyBlue;Trousers_NavyBlue
LOG  : General     , 1688682278618> Trousers_NavyBlue: clothingExtraSubmenu, TuckIn
LOG  : General     , 1688682278618> Trousers_NavyBlue: Insulation, 0.3499999940395355
LOG  : General     , 1688682278618> Trousers_NavyBlue: WindResistance, 0.5
LOG  : General     , 1688682278619> Trousers_NavyBlue: WaterResistance, 0
LOG  : General     , 1688682278619> Shirt_Bowling_Blue: ClothingItemExtraOption, OpenJacket
LOG  : General     , 1688682278619> Shirt_Bowling_Blue: ClothingItemExtra, Shirt_Bowling_BlueOPEN
LOG  : General     , 1688682278619> Shirt_Bowling_Blue: clothingExtraSubmenu, CloseJacket
LOG  : General     , 1688682278620> Shirt_Bowling_BlueOPEN: ClothingItemExtraOption, CloseJacket
LOG  : General     , 1688682278620> Shirt_Bowling_BlueOPEN: ClothingItemExtra, Shirt_Bowling_Blue
LOG  : General     , 1688682278620> Shirt_Bowling_BlueOPEN: clothingExtraSubmenu, OpenJacket
LOG  : General     , 1688682278620> Shirt_Bowling_BlueOPEN: Insulation, 0.15000000223517418
LOG  : General     , 1688682278621> Shirt_Bowling_BlueOPEN: WindResistance, 0.037500000558793545
LOG  : General     , 1688682278621> Shirt_Bowling_BlueOPEN: WaterResistance, 0
LOG  : General     , 1688682278621> Shirt_Bowling_Brown: ClothingItemExtraOption, OpenJacket
LOG  : General     , 1688682278621> Shirt_Bowling_Brown: ClothingItemExtra, Shirt_Bowling_BrownOPEN
LOG  : General     , 1688682278622> Shirt_Bowling_Brown: clothingExtraSubmenu, CloseJacket
LOG  : General     , 1688682278622> Shirt_Bowling_BrownOPEN: ClothingItemExtraOption, CloseJacket
LOG  : General     , 1688682278622> Shirt_Bowling_BrownOPEN: ClothingItemExtra, Shirt_Bowling_Brown
LOG  : General     , 1688682278622> Shirt_Bowling_BrownOPEN: clothingExtraSubmenu, OpenJacket
LOG  : General     , 1688682278623> Shirt_Bowling_BrownOPEN: Insulation, 0.15000000223517418
LOG  : General     , 1688682278623> Shirt_Bowling_BrownOPEN: WindResistance, 0.037500000558793545
LOG  : General     , 1688682278623> Shirt_Bowling_BrownOPEN: WaterResistance, 0
LOG  : General     , 1688682278623> Shirt_Bowling_Green: ClothingItemExtraOption, OpenJacket
LOG  : General     , 1688682278623> Shirt_Bowling_Green: ClothingItemExtra, Shirt_Bowling_GreenOPEN
LOG  : General     , 1688682278623> Shirt_Bowling_Green: clothingExtraSubmenu, CloseJacket
LOG  : General     , 1688682278624> Shirt_Bowling_GreenOPEN: ClothingItemExtraOption, CloseJacket
LOG  : General     , 1688682278624> Shirt_Bowling_GreenOPEN: ClothingItemExtra, Shirt_Bowling_Green
LOG  : General     , 1688682278624> Shirt_Bowling_GreenOPEN: clothingExtraSubmenu, OpenJacket
LOG  : General     , 1688682278624> Shirt_Bowling_GreenOPEN: Insulation, 0.15000000223517418
LOG  : General     , 1688682278625> Shirt_Bowling_GreenOPEN: WindResistance, 0.037500000558793545
LOG  : General     , 1688682278625> Shirt_Bowling_GreenOPEN: WaterResistance, 0
LOG  : General     , 1688682278625> Shirt_Bowling_LimeGreen: ClothingItemExtraOption, OpenJacket
LOG  : General     , 1688682278626> Shirt_Bowling_LimeGreen: ClothingItemExtra, Shirt_Bowling_LimeGreenOPEN
LOG  : General     , 1688682278626> Shirt_Bowling_LimeGreen: clothingExtraSubmenu, CloseJacket
LOG  : General     , 1688682278626> Shirt_Bowling_LimeGreenOPEN: ClothingItemExtraOption, CloseJacket
LOG  : General     , 1688682278626> Shirt_Bowling_LimeGreenOPEN: ClothingItemExtra, Shirt_Bowling_LimeGreen
LOG  : General     , 1688682278627> Shirt_Bowling_LimeGreenOPEN: clothingExtraSubmenu, OpenJacket
LOG  : General     , 1688682278627> Shirt_Bowling_LimeGreenOPEN: Insulation, 0.15000000223517418
LOG  : General     , 1688682278627> Shirt_Bowling_LimeGreenOPEN: WindResistance, 0.037500000558793545
LOG  : General     , 1688682278627> Shirt_Bowling_LimeGreenOPEN: WaterResistance, 0
LOG  : General     , 1688682278628> Shirt_Bowling_Pink: ClothingItemExtraOption, OpenJacket
LOG  : General     , 1688682278628> Shirt_Bowling_Pink: ClothingItemExtra, Shirt_Bowling_PinkOPEN
LOG  : General     , 1688682278628> Shirt_Bowling_Pink: clothingExtraSubmenu, CloseJacket
